R:A::C:P,0 1 2 4,3 6,5
0 1 2 4,0.6560283687943262,0.4654255319148936,0.4294117647058823
3 6,0.28132387706855794,0.45478723404255317,0.49411764705882355
5,0.06264775413711583,0.0797872340425532,0.07647058823529412
