R:A::C:P,comedy,history,tragedy
comedy,0.21951219512195122,0.0,0.10975609756097561
history,0.06097560975609756,0.21951219512195122,0.0
tragedy,0.08536585365853659,0.04878048780487805,0.25609756097560976
