R:A::C:P,0 2 6,1 3 4,5
0 2 6,0.22672064777327935,0.15789473684210525,0.02834008097165992
1 3 4,0.30364372469635625,0.2145748987854251,0.03643724696356275
5,0.024291497975708502,0.008097165991902834,0.0
