R:A::C:P,0 5,1 3 4,2 6
0 5,0.48,0.3,0.22
1 3 4,0.31386861313868614,0.38686131386861317,0.29927007299270075
2 6,0.23333333333333334,0.43333333333333335,0.3333333333333333
