R:A::C:P,0 5,1 3 4,2 6
0 5,0.2962962962962963,0.1595744680851064,0.1527777777777778
1 3 4,0.5308641975308642,0.5638297872340425,0.5694444444444444
2 6,0.1728395061728395,0.2765957446808511,0.2777777777777778
