R:A::C:P,0,1,2 4 5,3 6
0,0.16911764705882354,0.08843537414965986,0.08598726114649681,0.05434782608695652
1,0.4411764705882353,0.47619047619047616,0.267515923566879,0.358695652173913
2 4 5,0.27205882352941174,0.2653061224489796,0.4171974522292994,0.33152173913043476
3 6,0.11764705882352941,0.17006802721088435,0.22929936305732485,0.2554347826086957
