R:A::C:P,0,1,2 4 5,3 6
0,0.029449423815621,0.016645326504481434,0.034571062740076826,0.012804097311139564
1,0.07682458386683738,0.08962868117797695,0.10755441741357234,0.08450704225352113
2 4 5,0.04737516005121639,0.0499359795134443,0.1677336747759283,0.07810499359795134
3 6,0.020486555697823303,0.03201024327784891,0.09218950064020487,0.06017925736235595
