R:A::C:P,0,1,2 4 5,3 6
0,0.3150684931506849,0.1780821917808219,0.3698630136986301,0.136986301369863
1,0.21428571428571427,0.25,0.3,0.2357142857142857
2 4 5,0.13805970149253732,0.1455223880597015,0.48880597014925375,0.22761194029850745
3 6,0.1,0.15625,0.45,0.29375
