R:A::C:P,0 2,1,3,4 5 6
0 2,0.10499359795134443,0.056338028169014086,0.03713188220230474,0.11523687580025609
1,0.12163892445582586,0.08962868117797695,0.03969270166453265,0.10755441741357234
3,0.016645326504481434,0.010243277848911651,0.011523687580025609,0.02560819462227913
4 5 6,0.06658130601792574,0.03201024327784891,0.03329065300896287,0.13188220230473752
