R:A::C:P,0 2,1,3,4 5 6
0 2,0.3346938775510204,0.17959183673469387,0.11836734693877551,0.3673469387755102
1,0.3392857142857143,0.25,0.11071428571428571,0.3
3,0.26,0.16,0.18,0.4
4 5 6,0.2524271844660194,0.12135922330097088,0.1262135922330097,0.5
