R:A::C:P,0 2,1 6,3 4,5
0 2,0.441340782122905,0.24581005586592178,0.2346368715083799,0.0782122905027933
1 6,0.4448669201520912,0.2509505703422053,0.21673003802281368,0.08745247148288973
3 4,0.3448275862068966,0.27586206896551724,0.13793103448275862,0.2413793103448276
5,0.3076923076923077,0.19230769230769232,0.5,0.0
