R:A::C:P,antag,fool,other,protag
antag,0.0047522063815342835,0.004073319755600814,0.005431093007467753,0.005431093007467753
fool,0.002036659877800407,0.008146639511201629,0.0027155465037338763,0.0027155465037338763
other,0.15682281059063136,0.143245078071962,0.47657841140529533,0.16429056347589951
protag,0.006788866259334691,0.0027155465037338763,0.0013577732518669382,0.012898845892735914
