R:A::C:P,antag,fool,other,protag
antag,0.027888446215139442,0.02575107296137339,0.0111731843575419,0.029304029304029304
fool,0.01195219123505976,0.05150214592274678,0.00558659217877095,0.014652014652014652
other,0.9203187250996016,0.9055793991416309,0.9804469273743017,0.8864468864468864
protag,0.0398406374501992,0.017167381974248927,0.002793296089385475,0.0695970695970696
