R:A::C:P,0 3,1 2 6,4,5
0 3,0.048132183908045974,0.048132183908045974,0.015086206896551725,0.015086206896551725
1 2 6,0.22126436781609196,0.33979885057471265,0.09985632183908046,0.09123563218390805
4,0.015086206896551725,0.01939655172413793,0.011494252873563218,0.00646551724137931
5,0.02586206896551724,0.023706896551724137,0.010057471264367816,0.009339080459770116
