R:A::C:P,0,1 4,2 3 5 6
0,0.10317460317460317,0.0873015873015873,0.023809523809523808
1 4,0.11904761904761904,0.21428571428571427,0.16666666666666666
2 3 5 6,0.03968253968253968,0.05555555555555555,0.19047619047619047
