R:A::C:P,0,1 4,2 3 5 6
0,0.48148148148148145,0.4074074074074074,0.1111111111111111
1 4,0.23809523809523808,0.42857142857142855,0.3333333333333333
2 3 5 6,0.1388888888888889,0.19444444444444445,0.6666666666666666
