R:A::C:P,0 1,2 4,3 5 6
0 1,0.4702549575070821,0.21529745042492918,0.31444759206798867
2 4,0.2938388625592417,0.33649289099526064,0.3696682464454976
3 5 6,0.2534562211981567,0.2995391705069124,0.4470046082949309
