R:A::C:P,0 4,1 6,2 3 5
0 4,0.4217687074829932,0.21768707482993196,0.36054421768707484
1 6,0.31865284974093266,0.3432642487046632,0.3380829015544041
2 3 5,0.28752642706131076,0.2854122621564482,0.427061310782241
