R:A::C:P,0 6,1 4,2 5,3
0 6,0.37831858407079644,0.27358490566037735,0.35502958579881655,0.3258426966292135
1 4,0.3230088495575221,0.4056603773584906,0.26331360946745563,0.2640449438202247
2 5,0.2323008849557522,0.25943396226415094,0.28994082840236685,0.3258426966292135
3,0.06637168141592921,0.06132075471698113,0.09171597633136094,0.08426966292134831
