R:C::C:G,0,1,2,3,4,5,6,7,p
0,26,13,19,10
1,84,53,49,40
2,26,32,33,20
3,10,10,8,6
4,8,6,8,2
5,9,9,8,0
6,17,9,7,4
7,3,1,0,3
p,5,2,8,7
