R:A::C:P,0 2 5,1 6,3,4
0 2 5,0.4449438202247191,0.2966292134831461,0.13707865168539327,0.12134831460674157
1 6,0.405440414507772,0.3432642487046632,0.11528497409326424,0.13601036269430053
3,0.47058823529411764,0.23529411764705882,0.14705882352941177,0.14705882352941177
4,0.4520547945205479,0.1506849315068493,0.1780821917808219,0.2191780821917808
