R:A::C:P,0 2,1,3,4,5 6
0 2,0.1949685534591195,0.05660377358490566,0.08176100628930817,0.050314465408805034,0.050314465408805034
1,0.18238993710691823,0.11320754716981132,0.07547169811320754,0.03773584905660377,0.031446540880503145
3,0.012578616352201259,0.006289308176100629,0.012578616352201259,0.012578616352201259,0.0
4,0.012578616352201259,0.0,0.012578616352201259,0.018867924528301886,0.0
5 6,0.018867924528301886,0.0,0.012578616352201259,0.0,0.006289308176100629
