R:A::C:P,comedy,history,tragedy
comedy,0.3563218390804598,0.011494252873563218,0.10344827586206896
history,0.022988505747126436,0.12643678160919541,0.04597701149425287
tragedy,0.11494252873563218,0.034482758620689655,0.1839080459770115
