R:A::C:P,0 1 3,2,4 5,6
0 1 3,0.6696428571428571,0.13392857142857142,0.19642857142857142,0.0
2,0.5588235294117647,0.23529411764705882,0.14705882352941177,0.058823529411764705
4 5,0.45454545454545453,0.18181818181818182,0.2727272727272727,0.09090909090909091
6,1.0,0.0,0.0,0.0
