R:A::C:P,0 2 3,1 4 5,6
0 2 3,0.43006993006993005,0.37435897435897436,0.37777777777777777
1 4 5,0.5244755244755245,0.5435897435897435,0.4444444444444444
6,0.045454545454545456,0.08205128205128205,0.17777777777777778
