R:A::C:P,0 1,2 3,4 5 6
0 1,0.4444444444444444,0.12698412698412698,0.1111111111111111
2 3,0.06349206349206349,0.1349206349206349,0.05555555555555555
4 5 6,0.015873015873015872,0.031746031746031744,0.015873015873015872
