R:A::C:P,0,1 4 6,2,3 5
0,0.07446808510638298,0.05319148936170213,0.010638297872340425,0.02127659574468085
1 4 6,0.13297872340425532,0.25,0.06914893617021277,0.06914893617021277
2,0.026595744680851064,0.11702127659574468,0.034574468085106384,0.03723404255319149
3 5,0.013297872340425532,0.031914893617021274,0.02127659574468085,0.03723404255319149
