R:A::C:P,0,1 4 6,2,3 5
0,0.4666666666666667,0.3333333333333333,0.06666666666666667,0.13333333333333333
1 4 6,0.25510204081632654,0.47959183673469385,0.1326530612244898,0.1326530612244898
2,0.12345679012345678,0.5432098765432098,0.16049382716049382,0.1728395061728395
3 5,0.1282051282051282,0.3076923076923077,0.20512820512820512,0.358974358974359
