R:A::C:P,0 1 6,2 4,3 5
0 1 6,0.6934865900383141,0.618421052631579,0.49557522123893805
2 4,0.2222222222222222,0.2565789473684211,0.336283185840708
3 5,0.0842911877394636,0.125,0.168141592920354
