R:A::C:P,0 2 4,1 6,3 5
0 2 4,0.471563981042654,0.2843601895734597,0.24407582938388625
1 6,0.4209844559585492,0.3432642487046632,0.23575129533678757
3 5,0.4444444444444444,0.23737373737373738,0.3181818181818182
