R:A::C:P,0 6,1,2,3,4 5
0 6,0.25333333333333335,0.20408163265306123,0.16981132075471697,0.21052631578947367,0.27884615384615385
1,0.4222222222222222,0.47619047619047616,0.330188679245283,0.3263157894736842,0.23557692307692307
2,0.16,0.2108843537414966,0.2830188679245283,0.25263157894736843,0.24519230769230768
3,0.044444444444444446,0.05442176870748299,0.08490566037735849,0.09473684210526316,0.0673076923076923
4 5,0.12,0.05442176870748299,0.1320754716981132,0.11578947368421053,0.17307692307692307
