R:A::C:P,0 6,1,2,3,4 5
0 6,0.07298335467349552,0.03841229193341869,0.023047375160051217,0.02560819462227913,0.07426376440460948
1,0.12163892445582586,0.08962868117797695,0.04481434058898848,0.03969270166453265,0.06274007682458387
2,0.046094750320102434,0.03969270166453265,0.03841229193341869,0.030729833546734954,0.06530089628681178
3,0.012804097311139564,0.010243277848911651,0.011523687580025609,0.011523687580025609,0.01792573623559539
4 5,0.034571062740076826,0.010243277848911651,0.01792573623559539,0.014084507042253521,0.046094750320102434
