R:A::C:P,0,1 2,3 4,5,6
0,0.43243243243243246,0.35135135135135137,0.12162162162162163,0.06756756756756757,0.02702702702702703
1 2,0.19969512195121952,0.3521341463414634,0.23932926829268292,0.0899390243902439,0.11890243902439024
3 4,0.14285714285714285,0.26857142857142857,0.33714285714285713,0.14285714285714285,0.10857142857142857
5,0.17708333333333334,0.22916666666666666,0.34375,0.13541666666666666,0.11458333333333333
6,0.12531969309462915,0.19437340153452684,0.2813299232736573,0.17391304347826086,0.22506393861892582
