R:A::C:P,0 1 2,3 5,4,6
0 1 2,0.5904761904761905,0.1761904761904762,0.11428571428571428,0.11904761904761904
3 5,0.45,0.4,0.05,0.1
4,0.2727272727272727,0.18181818181818182,0.45454545454545453,0.09090909090909091
6,0.3333333333333333,0.6666666666666666,0.0,0.0
