R:A::C:P,0 5,1,2 3 4 6
0 5,0.4148936170212766,0.14893617021276595,0.43617021276595747
1,0.3805309734513274,0.1902654867256637,0.42920353982300885
2 3 4 6,0.27184466019417475,0.1407766990291262,0.587378640776699
