R:A::C:P,0 5,1,2 3 4 6
0 5,0.2154696132596685,0.16279069767441862,0.1583011583011583
1,0.47513812154696133,0.5,0.3745173745173745
2 3 4 6,0.30939226519337015,0.3372093023255814,0.4671814671814672
