R:A::C:P,0 5,1,2 3 4 6
0 5,0.0741444866920152,0.026615969581749048,0.0779467680608365
1,0.1634980988593156,0.0817490494296578,0.1844106463878327
2 3 4 6,0.10646387832699619,0.055133079847908745,0.2300380228136882
