R:A::C:P,0,1 4 5,2,3 6
0,0.5,0.2619047619047619,0.09523809523809523,0.14285714285714285
1 4 5,0.2706766917293233,0.2932330827067669,0.20300751879699247,0.23308270676691728
2,0.12962962962962962,0.35185185185185186,0.18518518518518517,0.3333333333333333
3 6,0.05555555555555555,0.3333333333333333,0.16666666666666666,0.4444444444444444
