R:A::C:P,0,1 4 5,2,3 6
0,0.08502024291497975,0.044534412955465584,0.016194331983805668,0.024291497975708502
1 4 5,0.145748987854251,0.15789473684210525,0.10931174089068826,0.12550607287449392
2,0.02834008097165992,0.07692307692307693,0.04048582995951417,0.0728744939271255
3 6,0.004048582995951417,0.024291497975708502,0.012145748987854251,0.032388663967611336
