R:A::C:P,0 4 5,1 6,2,3
0 4 5,0.49382716049382713,0.22633744855967078,0.13580246913580246,0.1440329218106996
1 6,0.43911917098445596,0.3432642487046632,0.10233160621761658,0.11528497409326424
2,0.3890909090909091,0.32,0.14909090909090908,0.14181818181818182
3,0.47058823529411764,0.23529411764705882,0.14705882352941177,0.14705882352941177
