R:A::C:P,0 2,1,3,4,5,6
0 2,42,13,11,11,6,13
1,55,14,13,13,7,12
3,3,1,4,1,2,1
4,3,0,2,5,0,1
5,5,0,2,0,0,1
6,1,1,3,0,1,0
