R:A::C:P,0,1 4 5,2 3,6
0,0.48148148148148145,0.48148148148148145,0.037037037037037035,0.0
1 4 5,0.24242424242424243,0.4696969696969697,0.2727272727272727,0.015151515151515152
2 3,0.125,0.3125,0.53125,0.03125
6,0.0,0.0,1.0,0.0
