R:A::C:P,0 2,1 4,3 5 6
0 2,0.3346938775510204,0.3306122448979592,0.3346938775510204
1 4,0.34796238244514105,0.3166144200626959,0.335423197492163
3 5 6,0.22580645161290322,0.3271889400921659,0.4470046082949309
