R:A::C:P,0,1 3 5,2 6,4
0,0.3010752688172043,0.1322314049586777,0.08571428571428572,0.12280701754385964
1 3 5,0.5591397849462365,0.5537190082644629,0.5619047619047619,0.47368421052631576
2 6,0.11827956989247312,0.30578512396694213,0.3142857142857143,0.2807017543859649
4,0.021505376344086023,0.008264462809917356,0.0380952380952381,0.12280701754385964
