R:A::C:P,0,1,2 3 4 5 6
0,0.3939393939393939,0.21212121212121213,0.11666666666666667
1,0.42424242424242425,0.6666666666666666,0.38333333333333336
2 3 4 5 6,0.18181818181818182,0.12121212121212122,0.5
