R:A::C:P,0 1,2 5,3 4,6
0 1,0.1752873563218391,0.05459770114942529,0.0668103448275862,0.03017241379310345
2 5,0.08477011494252873,0.07040229885057471,0.07614942528735633,0.035201149425287355
3 4,0.029454022988505746,0.040229885057471264,0.042385057471264365,0.013649425287356323
6,0.0610632183908046,0.07758620689655173,0.07902298850574713,0.06321839080459771
