R:A::C:P,0 3,1 2,4 5 6
0 3,0.3125,0.16363636363636364,0.34782608695652173
1 2,0.6041666666666666,0.8,0.5652173913043478
4 5 6,0.08333333333333333,0.03636363636363636,0.08695652173913043
