R:A::C:P,0 2 5,1,3 4 6
0 2 5,0.53125,0.3333333333333333,0.41379310344827586
1,0.421875,0.6666666666666666,0.3448275862068966
3 4 6,0.046875,0.0,0.2413793103448276
