R:A::C:P,0 2 5,1,3 4 6
0 2 5,0.2698412698412698,0.0873015873015873,0.09523809523809523
1,0.21428571428571427,0.1746031746031746,0.07936507936507936
3 4 6,0.023809523809523808,0.0,0.05555555555555555
