R:A::C:P,0 5,1,2 4,3,6
0 5,0.048132183908045974,0.022270114942528736,0.02658045977011494,0.015804597701149427,0.009339080459770116
1,0.08405172413793104,0.07255747126436782,0.0639367816091954,0.02442528735632184,0.028735632183908046
2 4,0.06465517241379311,0.039511494252873564,0.07686781609195402,0.03735632183908046,0.031609195402298854
3,0.023706896551724137,0.007902298850574713,0.021551724137931036,0.010775862068965518,0.009339080459770116
6,0.08405172413793104,0.02586206896551724,0.06824712643678162,0.039511494252873564,0.06321839080459771
