R:A::C:P,0 5,1,2 4,3,6
0 5,0.1580188679245283,0.13247863247863248,0.10335195530726257,0.12359550561797752,0.06565656565656566
1,0.2759433962264151,0.43162393162393164,0.24860335195530725,0.19101123595505617,0.20202020202020202
2 4,0.21226415094339623,0.23504273504273504,0.2988826815642458,0.29213483146067415,0.2222222222222222
3,0.07783018867924528,0.04700854700854701,0.08379888268156424,0.08426966292134831,0.06565656565656566
6,0.2759433962264151,0.15384615384615385,0.26536312849162014,0.3089887640449438,0.4444444444444444
