R:A::C:P,0 5,1,2 4,3,6
0 5,0.3941176470588235,0.18235294117647058,0.21764705882352942,0.12941176470588237,0.07647058823529412
1,0.30708661417322836,0.2650918635170604,0.2335958005249344,0.08923884514435695,0.10498687664041995
2 4,0.25862068965517243,0.15804597701149425,0.3074712643678161,0.14942528735632185,0.12643678160919541
3,0.3235294117647059,0.10784313725490197,0.29411764705882354,0.14705882352941177,0.12745098039215685
6,0.29923273657289,0.09207161125319693,0.24296675191815856,0.14066496163682865,0.22506393861892582
