R:A::C:P,0 3,1 6,2 5,4
0 3,0.1774891774891775,0.13559322033898305,0.15384615384615385,0.16981132075471697
1 6,0.5108225108225108,0.5889830508474576,0.41346153846153844,0.44339622641509435
2 5,0.26406926406926406,0.2584745762711864,0.35096153846153844,0.32075471698113206
4,0.047619047619047616,0.01694915254237288,0.08173076923076923,0.0660377358490566
