R:A::C:P,0,1,2 6,3,4,5
0,28,8,9,3,7,5
1,47,31,46,17,21,4
2 6,11,19,33,9,16,9
3,1,1,8,3,5,4
4,2,0,4,1,7,0
5,4,0,5,4,1,3
