R:A::C:P,0,1,2,3,4,5,6,7,p
0,26,7,3,2,2,0,0,2,0
1,25,44,19,5,8,2,1,3,7
2,7,13,20,6,3,3,2,0,0
3,0,0,2,4,3,1,1,0,1
4,1,0,2,3,3,0,1,0,1
5,0,2,2,2,0,2,0,0,0
6,0,1,0,1,1,2,0,1,0
7,1,0,0,0,0,0,0,2,1
p,2,1,1,0,0,1,1,1,4
