R:A::C:P,antag,fool,other,protag
antag,0.06153846153846154,0.03773584905660377,0.04043126684636118,0.12121212121212122
fool,0.03076923076923077,0.24528301886792453,0.01078167115902965,0.015151515151515152
other,0.7846153846153846,0.6792452830188679,0.9272237196765498,0.6060606060606061
protag,0.12307692307692308,0.03773584905660377,0.0215633423180593,0.25757575757575757
