R:A::C:P,0 3,1 5 6,2 4
0 3,0.5185185185185185,0.24074074074074073,0.24074074074074073
1 5 6,0.421875,0.28125,0.296875
2 4,0.27692307692307694,0.36923076923076925,0.35384615384615387
