R:A::C:P,0 2 5,1 4,3 6
0 2 5,0.14224137931034483,0.09698275862068965,0.08045977011494253
1 4,0.13577586206896552,0.1235632183908046,0.0668103448275862
3 6,0.14727011494252873,0.08405172413793104,0.12284482758620689
