R:A::C:P,0,1 3,2 5,4,6
0,0.053231939163498096,0.034220532319391636,0.028517110266159697,0.009505703422053232,0.0038022813688212928
1 3,0.13307984790874525,0.13307984790874525,0.14258555133079848,0.055133079847908745,0.030418250950570342
2 5,0.043726235741444866,0.09505703422053231,0.06653992395437262,0.030418250950570342,0.024714828897338403
4,0.005703422053231939,0.005703422053231939,0.022813688212927757,0.0,0.011406844106463879
6,0.011406844106463879,0.013307984790874524,0.015209125475285171,0.015209125475285171,0.015209125475285171
