R:A::C:P,0,1 2 5,3,4 6
0,0.3230769230769231,0.11235955056179775,0.08571428571428572,0.13793103448275862
1 2 5,0.6461538461538462,0.7752808988764045,0.6571428571428571,0.7241379310344828
3,0.0,0.06741573033707865,0.11428571428571428,0.034482758620689655
4 6,0.03076923076923077,0.0449438202247191,0.14285714285714285,0.10344827586206896
