R:A::C:P,0,1 2,3 4 6,5
0,0.12598425196850394,0.06467661691542288,0.019434628975265017,0.029411764705882353
1 2,0.515748031496063,0.5746268656716418,0.41519434628975266,0.34705882352941175
3 4 6,0.29133858267716534,0.30597014925373134,0.4876325088339223,0.5470588235294118
5,0.06692913385826772,0.05472636815920398,0.07773851590106007,0.07647058823529412
