R:A::C:P,0 1 5 6,2 3,4
0 1 5 6,0.6,0.29411764705882354,0.10588235294117647
2 3,0.5151515151515151,0.3787878787878788,0.10606060606060606
4,0.18181818181818182,0.36363636363636365,0.45454545454545453
