R:A::C:P,0,1 6,2 3,4,5
0,0.16911764705882354,0.07627118644067797,0.05472636815920398,0.11320754716981132,0.08823529411764706
1 6,0.5294117647058824,0.5889830508474576,0.4626865671641791,0.44339622641509435,0.38235294117647056
2 3,0.19852941176470587,0.2457627118644068,0.3582089552238806,0.29245283018867924,0.3333333333333333
4,0.051470588235294115,0.01694915254237288,0.06467661691542288,0.0660377358490566,0.0784313725490196
5,0.051470588235294115,0.07203389830508475,0.05970149253731343,0.08490566037735849,0.11764705882352941
