R:A::C:P,0 1 3,2,4 5 6
0 1 3,0.5604838709677419,0.125,0.31451612903225806
2,0.43209876543209874,0.16049382716049382,0.4074074074074074
4 5 6,0.3191489361702128,0.14893617021276595,0.5319148936170213
